,user,text,created_at,compound,positive,neutral,negative
299,CNN,A man whose mother died during surgery 20 years ago is the suspect in the fatal shooting of a prominent Houston car… https://t.co/TZ34zMXDn5,2018-08-01 21:23:37+00:00,-0.7906,0.08,0.594,0.325
300,Fox News,"Mollie Tibbetts' boyfriend, brothers, father urge witnesses to 'come forward' in exclusive interviews. https://t.co/GfsOO3kvkA",2018-08-01 21:28:46+00:00,0.128,0.103,0.897,0.0
301,CNN,Justice Ginsburg: The 'liberal lion' we need right now | By Brenda Feigen via @CNNOpinion https://t.co/cIdbCOCCOs https://t.co/roLLpkshfS,2018-08-01 21:29:45+00:00,0.5267,0.185,0.815,0.0
302,The New York Times,"1931: Black residents are required to submit “health certificates” to enter a Pittsburgh pool
1949: 50 black swimme… https://t.co/4kugwcH73z",2018-08-01 21:32:06+00:00,0.0,0.0,1.0,0.0
303,Fox News,Philippine government crushes dozens of luxury cars worth millions. https://t.co/oOgA6zD8H1,2018-08-01 21:36:00+00:00,-0.25,0.148,0.625,0.227
304,CNN,Two women were found unresponsive in a car along with the likely culprit -- four coolers of dry ice -- Friday morni… https://t.co/UssOcJzUdN,2018-08-01 21:41:04+00:00,0.0,0.0,1.0,0.0
305,Fox News,.@SenGillibrand fires back at George Soros over her calls for Franken to resign. https://t.co/3HlNb9v472,2018-08-01 21:42:00+00:00,-0.34,0.0,0.844,0.156
306,CNN,RT @CNNSitRoom: President Trump tweets that Sessions should stop the Mueller investigation “right now”. Is that an obstruction of justice?…,2018-08-01 21:43:17+00:00,-0.296,0.0,0.896,0.104
307,The New York Times,You’re not the only one avoiding the subway in NYC. Ridership has dropped for the second year in a row as New Yorke… https://t.co/k2AW2zpDES,2018-08-01 21:47:07+00:00,-0.34,0.0,0.902,0.098
308,Fox News,"Massachusetts woman enraged by Trump bumper sticker intentionally rammed into car, police say. https://t.co/DPZYLxWLgq",2018-08-01 21:51:04+00:00,-0.4019,0.0,0.828,0.172
309,CNN,The acting chief of the EPA Andrew Wheeler starts a new relationship between Capitol Hill and his agency… https://t.co/XOBBqQuv4Z,2018-08-01 21:51:09+00:00,0.0,0.0,1.0,0.0
310,Fox News,"INCREDIBLE: This pizza delivery guy stunned a family when he asked to play their piano. Little did they know, 18-ye… https://t.co/E7eiCfqVAn",2018-08-01 21:56:54+00:00,0.25,0.11,0.826,0.064
311,CNN,Republican senators say President Trump can't ask Attorney General Jeff Sessions to end the Mueller probe… https://t.co/7oVVoEGaDO,2018-08-01 22:01:12+00:00,0.0,0.0,1.0,0.0
312,The New York Times,"The Fields Medal, bestowed every four years to mathematicians 40 years or younger, is often described as the subjec… https://t.co/FM38RI537y",2018-08-01 22:02:06+00:00,0.4767,0.14,0.86,0.0
313,CNN,New cluster of Ebola virus cases detected in the Democratic Republic of Congo a week after the government declared… https://t.co/jtp0cFNFCK,2018-08-01 22:06:19+00:00,0.0,0.0,1.0,0.0
314,CNN,"House Speaker Paul Ryan finds out that he's part Jewish on PBS' show ""Finding Your Roots"" https://t.co/NuZZ2wTWmD https://t.co/pqTSeDxZnP",2018-08-01 22:11:06+00:00,0.0,0.0,1.0,0.0
315,Fox News,Twitter CEO gets why conservatives are suspicious of Big Tech https://t.co/5I4dIldr6R,2018-08-01 22:12:18+00:00,-0.3612,0.0,0.8,0.2
316,Fox News,Mueller responds to Trump attorneys' request for parameters of potential interview; @johnrobertsFox reports.… https://t.co/dRjSUyHNjV,2018-08-01 22:14:20+00:00,0.0,0.0,1.0,0.0
317,The New York Times,"RT @nytgraphics: The financial fraud trial of Paul Manafort, Donald J. Trump’s former campaign manager, opened on Tuesday. Here’s how he is…",2018-08-01 22:17:16+00:00,-0.5859,0.0,0.847,0.153
318,CNN,"A Nazi flag was spotted flying in a public park in Laramie, Wyoming https://t.co/TsKy8ARPAj https://t.co/tXkQ4xY8oU",2018-08-01 22:21:07+00:00,0.0,0.0,1.0,0.0
319,Fox News,The Iranian economy is faltering under U.S. pressure; @RichEdsonDC reports. #SpecialReport https://t.co/uA7FHq4VRN https://t.co/4zKFZYGEhB,2018-08-01 22:25:07+00:00,-0.296,0.0,0.845,0.155
320,CNN,"LIVE NOW: Anderson Cooper Full Circle, a daily interactive news show airing on Facebook Watch… https://t.co/FXNs6LReU2",2018-08-01 22:27:43+00:00,0.0,0.0,1.0,0.0
321,Fox News,"Dan Springer: ""Among the 55 containers of remains there is just one dog tag and that concerns some people. But we'r… https://t.co/lp94dBM3fB",2018-08-01 22:28:05+00:00,0.0,0.0,1.0,0.0
322,CNN,"RT @AC360: ""They're using kids as a weapon ... all they wanted to do was get back to their mom"" - Senator @amyklobuchar on family separatio…",2018-08-01 22:28:15+00:00,-0.296,0.0,0.913,0.087
323,CNN,A woman says a supermarket called police on her while she was helping a homeless man https://t.co/WyYIq7CEoO https://t.co/GaGWrL9y0M,2018-08-01 22:28:51+00:00,0.296,0.136,0.864,0.0
324,CNN,RT @CNNSitRoom: CNN Exclusive: The TSA is considering eliminating passenger screening at smaller airports https://t.co/KzmLbrT88e https://t…,2018-08-01 22:29:15+00:00,0.128,0.091,0.909,0.0
325,The New York Times,"Roughly three-dozen firefighters were searching for any remnants of their fallen colleague, Jeremy Stoke — a badge,… https://t.co/927x2dd3kh",2018-08-01 22:32:11+00:00,-0.3612,0.0,0.857,0.143
326,Fox News,".@GillianHTurner: ""The Trump administration green-lighted a plan [Wednesday] that allows health insurers to offer c… https://t.co/WHDEjXrCER",2018-08-01 22:33:30+00:00,0.0,0.0,1.0,0.0
327,Fox News,"Pet pig scares off would-be robbers at Indiana home, police say https://t.co/MlcUjnL3Vy",2018-08-01 22:35:41+00:00,-0.34,0.0,0.821,0.179
328,Fox News,Ohio State coach Urban Meyer put on leave amid abuse probe of fired assistant https://t.co/15uwFy4l62,2018-08-01 22:39:18+00:00,-0.8402,0.0,0.571,0.429
329,CNN,White House press secretary Sarah Sanders falsely blamed journalists for thwarting US spying on Osama bin Laden jus… https://t.co/P1neYHn73u,2018-08-01 22:41:08+00:00,-0.5859,0.0,0.78,0.22
330,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/RSWRTKBwGD,2018-08-01 22:47:06+00:00,0.0,0.0,1.0,0.0
331,Fox News,".@jonathanvswan on firing Mueller: ""There's nothing stopping [@POTUS] from doing it except the fact that he knows f… https://t.co/Na7oIFx0Ml",2018-08-01 22:48:12+00:00,-0.2396,0.069,0.816,0.115
332,The New York Times,"RT @NYTSports: Urban Meyer claimed to not know about the accusations, but a report suggests his wife did https://t.co/SkFNLBDl0x",2018-08-01 22:50:48+00:00,-0.1655,0.0,0.912,0.088
333,CNN,"LAPD officers had gone 13 years without killing a hostage or bystander while confronting armed suspects.

In the la… https://t.co/KORV8SMSGC",2018-08-01 22:51:04+00:00,0.1321,0.15,0.68,0.17
334,Fox News,".@jonathanvswan on trade tensions with China: ""[@POTUS is] making a big gamble. His gamble is that he can break Pre… https://t.co/lAu6FXvmx9",2018-08-01 22:57:37+00:00,-0.4019,0.0,0.876,0.124
335,The New York Times,Ohio State announced that Urban Meyer was being put on paid administrative leave while the university investigates… https://t.co/BYv8qfSin8,2018-08-01 23:02:08+00:00,-0.0516,0.0,0.934,0.066
336,Fox News,"Mueller's office flags alleged illegal foreign lobbying involving Tony Podesta, Vin Weber, Greg Craig https://t.co/QTsYCSRjWg",2018-08-01 23:08:04+00:00,-0.5994,0.0,0.726,0.274
337,Fox News,The @dodpaa hosts an honorable carry ceremony at @JointBasePHH. The flag-draped transfer cases being carried in the… https://t.co/okdgKVIhRW,2018-08-01 23:11:21+00:00,0.5423,0.171,0.829,0.0
338,Fox News,Twitter CEO says he gets why conservatives are suspicious of Big Tech. https://t.co/x8yk4Ah7fB,2018-08-01 23:13:00+00:00,-0.3612,0.0,0.828,0.172
339,CNN,"Han Solo's jacket -- the one worn by Harrison Ford in the Star Wars Film ""The Empire Strikes Back"" -- could fetch o… https://t.co/A6q9XwDKrK",2018-08-01 23:13:15+00:00,-0.8074,0.0,0.717,0.283
340,CNN,RT @CNNSitRoom: Rep. Stewart on the Paul Manafort trial: “I think it’s quite unusual for a person who’s accused of white collar crime to be…,2018-08-01 23:14:53+00:00,-0.6908,0.0,0.794,0.206
341,CNN,Among the attendees of President Trump's rally in Florida were people holding up signs promoting an online right-wi… https://t.co/fSO4SkT6mK,2018-08-01 23:16:08+00:00,0.3612,0.122,0.878,0.0
342,The New York Times,"RT @jakesilverstein: This weekend’s @NYTmag is devoted to one story, by @NathanielRich, about a crucial decade in the history of climate ch…",2018-08-01 23:17:03+00:00,0.4019,0.119,0.881,0.0
343,CNN,President Trump's attorney Rudy Giuliani says his team received a response from special counsel Robert Mueller on a… https://t.co/fIO0HD5fiO,2018-08-01 23:19:10+00:00,0.4019,0.137,0.863,0.0
344,Fox News,.@VP makes remarks as @dodpaa hosts an honorable carry ceremony at @JointBasePHH. The flag-draped transfer cases be… https://t.co/D84WrPAV2C,2018-08-01 23:20:15+00:00,0.5423,0.171,0.829,0.0
345,Fox News,"Democratic Socialist U.S. House candidate Sarah Smith: ""Single-payer systems save money."" #TheStory https://t.co/Zc1wZNOpF6",2018-08-01 23:25:57+00:00,0.4939,0.211,0.789,0.0
346,Fox News,".@VP Pence: ""Some have called the Korean War 'The Forgotten War,' but today we prove these heroes were never forgot… https://t.co/EiAbdUPEpP",2018-08-01 23:26:50+00:00,0.3716,0.169,0.683,0.148
347,Fox News,".@VP Pence: ""Our work will not be complete until all our fallen heroes are accounted for and home."" https://t.co/UvCasaKfDy",2018-08-01 23:29:22+00:00,0.2023,0.145,0.746,0.11
348,The New York Times,"“God, come to our aid”: Survivors of the Aeromexico flight that crashed tell their stories https://t.co/nks8AwsKxe",2018-08-01 23:32:04+00:00,0.0,0.0,1.0,0.0
349,Fox News,".@VP Pence: ""We will never stop striving until every hero lost in the Korean War is home."" https://t.co/Suudj3gA07",2018-08-01 23:38:19+00:00,-0.1808,0.214,0.545,0.241
350,Fox News,Flag-draped transfer cases are escorted off the plane during the honorable carry ceremony at @JointBasePHH. The tra… https://t.co/jmrqmobs4B,2018-08-01 23:38:24+00:00,0.5423,0.171,0.829,0.0
351,CNN,"Kroger is launching ""Kroger Ship,"" a direct home delivery service, in four cities: Cincinnati, Houston, Louisville,… https://t.co/CDDaqFkDY8",2018-08-01 23:43:35+00:00,0.0,0.0,1.0,0.0
352,CNN,Watch $5.5 million worth of luxury cars get smashed as Philippines President Rodrigo Duterte cracks down on smuggli… https://t.co/Ed4FPtMfTJ,2018-08-01 23:45:05+00:00,0.2263,0.095,0.905,0.0
353,Fox News,Mueller prosecutors rebuked repeatedly by trial judge with a history of colorful rulings. https://t.co/1uoPzQVQBz,2018-08-01 23:46:49+00:00,0.0,0.0,1.0,0.0
354,The New York Times,Democratic congressional candidates around the U.S. are putting a health care message at the center of their campai… https://t.co/6frr9DPzui,2018-08-01 23:47:03+00:00,0.4939,0.158,0.842,0.0
355,Fox News,.@VP Pence's guests at the ceremony receiving the remains of Korean War servicemen lost their fathers in the war. https://t.co/eddRpz1toR,2018-08-01 23:53:35+00:00,-0.8779,0.0,0.627,0.373
356,CNN,"Health alert issued for salads and wraps from Kroger, Trader Joe's and Walgreens due to concerns about possible par… https://t.co/WIFmR2urHj",2018-08-01 23:58:41+00:00,0.296,0.104,0.896,0.0
357,Fox News,Arkansas man says he planned attack on cop who was accompanied by family. https://t.co/ODuxehBCeO,2018-08-01 23:59:00+00:00,-0.4767,0.0,0.807,0.193
358,The New York Times,"Tesla said that it was still on pace to turn a profit later this year, after a quarter in which it continued to bur… https://t.co/XA1Y8nnGjm",2018-08-02 00:02:02+00:00,0.4404,0.116,0.884,0.0
359,CNN,"For the first time ever, Barbie is wearing a hijab. The new doll, which was announced in November 2017, is modeled… https://t.co/Qf2jruv4n8",2018-08-02 00:02:40+00:00,0.0,0.0,1.0,0.0
360,CNN,"On a hillside in Vietnam, giant hands extend, holding a new steel bridge that has attracted scores of visitors sinc… https://t.co/J5HX1RPXVu",2018-08-02 00:05:00+00:00,0.5423,0.209,0.791,0.0
361,CNN,Chefs Guy Fieri and José Andrés are doing everything they can to help feed the evacuees and first responders to Cal… https://t.co/IGVEdRTKCA,2018-08-02 00:09:54+00:00,0.4019,0.114,0.886,0.0
362,Fox News,.@VP hails 'tangible progress' with North Korea as remains of presumed Korean War dead arrive in Hawaii https://t.co/c8VIpgXZBe,2018-08-02 00:13:23+00:00,-0.7506,0.108,0.577,0.315
363,The New York Times,"RT @NYTStyles: ""In its current form, wellness isn’t filling in the gaps left by medicine. It’s exploiting them."" — @DrJenGunter https://t.c…",2018-08-02 00:17:03+00:00,0.0,0.122,0.756,0.122
364,Fox News,New 'Terminator' image features Linda Hamilton in iconic role https://t.co/cEZQizOsJj,2018-08-02 00:19:56+00:00,0.0,0.0,1.0,0.0
365,Fox News,California Safeway calls cops on woman donating food to homeless man https://t.co/obcclpUxoq,2018-08-02 00:28:15+00:00,0.0,0.0,1.0,0.0
366,The New York Times,"The best TV shows and movies new to Netflix, Amazon and more in August https://t.co/DxRIesXB0P",2018-08-02 00:32:02+00:00,0.7096,0.312,0.688,0.0
367,CNN,"To demonstrate Paul Manafort's elaborate spending habits, prosecutors released an image of a $15,000 coat made from… https://t.co/rq8kt20ocL",2018-08-02 00:34:54+00:00,0.0,0.0,1.0,0.0
368,CNN,"The jacket Harrison Ford wore playing Han Solo in ""The Empire Strikes Back"" is expected to go for $1.3 million at a… https://t.co/cVD5rSmLNR",2018-08-02 00:35:00+00:00,-0.1779,0.071,0.83,0.099
369,Fox News,"Florida woman arrested after leaving 6 kids ‘infested with lice’ at home, police say https://t.co/5yCpSlCq9B",2018-08-02 00:35:33+00:00,-0.4767,0.0,0.807,0.193
370,CNN,"RT @AC360: Democratic Sen. Richard Blumenthal: The White House is moving the goalpost for a potential interview with Mueller, because “the…",2018-08-02 00:40:42+00:00,0.0,0.0,1.0,0.0
371,CNN,The heads of the Senate Intelligence Committee said they're in discussions about providing a transcript of Maria Bu… https://t.co/obyEoaWQPZ,2018-08-02 00:41:07+00:00,0.4767,0.154,0.846,0.0
372,CNN,"RT @OutFrontCNN: ""Donald Trump is supposed to be defending our country, instead he's busy defending Vladimir Putin and attacking our own in…",2018-08-02 00:41:52+00:00,-0.4588,0.0,0.875,0.125
373,Fox News,RT @FoxBusiness: .@cvpayne provides an after hours stock update as markets were mixed on Fed and trade concerns. https://t.co/wswT3qqtW3 ht…,2018-08-02 00:46:58+00:00,0.0,0.0,1.0,0.0
374,The New York Times,From @nytimestravel: A guide to 10 cities where you can have an upscale trip without paying top dollar https://t.co/2HFxU7e85E,2018-08-02 00:47:05+00:00,-0.1511,0.0,0.914,0.086
375,Fox News,'That's the Point of Government': WA 'Democratic Socialist' US House Candidate Defends Platform https://t.co/IsoA9guuPP,2018-08-02 00:50:01+00:00,0.0,0.0,1.0,0.0
376,CNN,"Hundreds of demonstrators gathered in Copenhagen, Denmark, wearing burqas and other face veils to protest a law aga… https://t.co/XmE3eW2f48",2018-08-02 00:51:06+00:00,-0.25,0.0,0.895,0.105
377,CNN,Huawei overtakes Apple to become the world’s second largest smartphone seller despite not having a presence in the… https://t.co/zqr3Mu0qgT,2018-08-02 01:01:00+00:00,0.0,0.0,1.0,0.0
378,CNN,Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/beM2XrzSd3,2018-08-02 01:01:05+00:00,0.0,0.0,1.0,0.0
379,CNN,Vice President Mike Pence greeted 55 flag-draped cases of what are believed to be the remains of American service m… https://t.co/zg2CaLlC2f,2018-08-02 01:01:55+00:00,0.2732,0.095,0.905,0.0
380,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/pGnyegNxFm,2018-08-02 01:02:02+00:00,0.0,0.0,1.0,0.0
381,CNN,RT @CNNPolitics: Vice President Mike Pence receives the possible remains of Americans killed in the Korean War https://t.co/uNyVkFv8V3 http…,2018-08-02 01:02:09+00:00,-0.8555,0.0,0.669,0.331
382,Fox News,"""Today, we prove these heroes were never forgotten.""

@VP Pence​ spoke at a ceremony Wednesday as remains, believed… https://t.co/jRe3zuNykV",2018-08-02 01:06:27+00:00,0.5106,0.163,0.837,0.0
383,Fox News,".@dbongino on Manafort trial: ""Paul Manafort is guilty of something, he's guilty of helping @realDonaldTrump win an… https://t.co/LApgHTWcOa",2018-08-02 01:07:59+00:00,0.1027,0.234,0.547,0.219
384,The New York Times,"RT @jdelreal: I joined the Redding Fire Dept as they visited the place their colleague, Jeremy Stoke, was killed by the Carr Fire. As they…",2018-08-02 01:17:03+00:00,-0.8519,0.0,0.693,0.307
385,Fox News,"Mollie Tibbetts' disappearance a 'total shock,' Iowa residents say. https://t.co/IucuUZQSoo",2018-08-02 01:28:52+00:00,0.0,0.0,1.0,0.0
386,The New York Times,An Illinois state representative resigned hours after a report that his ex-girlfriend accused him of using nude pho… https://t.co/zC0GefPZuj,2018-08-02 01:32:04+00:00,-0.4939,0.0,0.792,0.208
387,CNN,Take a look at some of Paul Manafort's jackets https://t.co/zV53gJUMmh https://t.co/FwVE7WVJqA,2018-08-02 01:33:35+00:00,0.0,0.0,1.0,0.0
388,Fox News,"Migrants falsely claim they're father and daughter, present fake birth certificate, U.S. Customs officials say. https://t.co/A1yEmt1ZtA",2018-08-02 01:39:04+00:00,-0.4767,0.0,0.829,0.171
389,CNN,"Tesla CEO Elon Musk stunned analysts a few months ago by refusing to answer their ""boring"" questions on a Tesla ear… https://t.co/7y15BcbIQr",2018-08-02 01:40:29+00:00,-0.4767,0.0,0.814,0.186
390,The New York Times,RT @kevinroose: Update: I definitely broke the alerts https://t.co/fyZpx6cUXP,2018-08-02 01:46:46+00:00,-0.0258,0.235,0.522,0.243
391,The New York Times,A Pennsylvania bishop has ordered the names of all of his predecessors since the 1940s to be stripped from church b… https://t.co/tE99DpioKv,2018-08-02 01:47:02+00:00,0.0,0.0,1.0,0.0
392,CNN,Special counsel Robert Mueller has offered to reduce the number of obstruction-related questions President Donald T… https://t.co/De13n3IicN,2018-08-02 01:47:42+00:00,0.4588,0.211,0.789,0.0
393,CNN,Here are the key takeaways from day two of the Paul Manafort trial https://t.co/4NSrYbKhwa https://t.co/BkudHicjZd,2018-08-02 01:51:05+00:00,0.0,0.0,1.0,0.0
394,Fox News,".@VP spoke at a ceremony at @JointBasePHH Wednesday as remains, believed to be those of American service members lo… https://t.co/MFXLbol1qq",2018-08-02 01:54:26+00:00,0.0,0.0,1.0,0.0
395,CNN,Ohio State places head football coach Urban Meyer on paid administrative leave as it investigates what he knew abou… https://t.co/MA0LAZsziK,2018-08-02 01:56:17+00:00,-0.0516,0.0,0.941,0.059
396,CNN,"38 memorable lines from Trump's speech in Tampa, Florida | Analysis by @CillizzaCNN https://t.co/fAeDHl3d2n https://t.co/JD1ApcruiH",2018-08-02 02:01:08+00:00,0.0,0.0,1.0,0.0
397,The New York Times,Humans almost saved the planet from climate change 30 years ago. This is the story of how we failed: a tragedy in 2… https://t.co/sfbNxwgdeI,2018-08-02 02:02:03+00:00,-0.7346,0.083,0.662,0.255
398,Fox News,Glen Powell to join 'Top Gun' sequel: report https://t.co/yHQCIHsjKZ,2018-08-02 02:07:34+00:00,0.1531,0.323,0.484,0.194
399,Fox News,.@VP Pence and Mrs. Pence participate in an engagement with troops at @JointBasePHH. https://t.co/nG5URYFant https://t.co/29K1WCo6gi,2018-08-02 02:11:44+00:00,0.4588,0.176,0.824,0.0
400,CNN,Why Trump and the GOP are both guilty of ongoing collusion | By Frida Ghitis via @CNNOpinion https://t.co/KxaliS3dcE https://t.co/c4jFAfZh2j,2018-08-02 02:16:02+00:00,-0.4215,0.0,0.859,0.141
401,The New York Times,RT @sewellchan: We interviewed survivors of yesterday's miraculous Aeroméxico crash in Mexico—in which all 103 people on board lived. A bit…,2018-08-02 02:17:03+00:00,-0.4019,0.0,0.876,0.124
402,CNN,"RT @AC360: Anderson Cooper: Keeping them honest, the White House's claim the Mueller probe arose out of ""a dirty discredited dossier"" is ju…",2018-08-02 02:20:34+00:00,-0.3612,0.113,0.687,0.199
403,CNN,"RT @CuomoPrimeTime: ""There was callous disregard for these children."" Democratic @SenatorDurbin calls on DHS Sec. Nielsen to resign saying…",2018-08-02 02:21:24+00:00,-0.5423,0.0,0.791,0.209
404,Fox News,'Angel' cloud appears over Texas skyline https://t.co/ArFA0SRgVO,2018-08-02 02:22:59+00:00,0.0,0.0,1.0,0.0
405,CNN,@CillizzaCNN Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/6dpJxXvYe2,2018-08-02 02:28:28+00:00,0.0,0.0,1.0,0.0
406,Fox News,.@TuckerCarlson on Paul Manafort Trial: Lead Prosecutor Weissmann 'Avenging Hillary's Defeat' https://t.co/42Y3mfiY7G,2018-08-02 02:30:00+00:00,-0.4588,0.0,0.786,0.214
407,CNN,Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/n41yNDxLRj https://t.co/YmXei0hWPs,2018-08-02 02:30:18+00:00,0.0,0.0,1.0,0.0
408,CNN,US planning to reduce troops in Africa despite growing terrorist threat https://t.co/XgWxn1HtI5 https://t.co/TD5Y3ISjIj,2018-08-02 02:31:07+00:00,0.7181,0.361,0.555,0.084
409,The New York Times,"New efforts on Facebook to influence this year's elections revealed signs of a maturing adversary, adapting and evo… https://t.co/hZi8nyZEAH",2018-08-02 02:32:08+00:00,-0.2023,0.0,0.904,0.096
410,CNN,"RT @CuomoPrimeTime: Former Trump aide @MichaelRCaputo on Mueller probe: “I’m with the President now. This thing needs to be shut down."" htt…",2018-08-02 02:33:17+00:00,0.0,0.0,1.0,0.0
411,Fox News,Homeless man starts McDonald's job with Florida officer's help https://t.co/UotBQZijCB,2018-08-02 02:34:59+00:00,0.4019,0.231,0.769,0.0
412,Fox News,New Vietnam bridge held up by massive pair of hands https://t.co/wLImjB8gYn,2018-08-02 02:41:00+00:00,0.0,0.0,1.0,0.0
413,CNN,"A child's brain repaired itself after a full third of the right hemisphere was surgically removed, rewiring itself… https://t.co/MM5OvzTmke",2018-08-02 02:44:39+00:00,0.0,0.0,1.0,0.0
414,CNN,"RT @CNNTonight: ""What it says to me, Don, is that he is guilty as sin ... if he really felt confident ... why would he be freaking out on T…",2018-08-02 02:46:02+00:00,-0.6929,0.09,0.672,0.238
415,CNN,"Supreme Court Justice Ruth Bader Ginsburg described the 2017-18 term as ""much more divisive than usual""… https://t.co/nlhSxfhJLy",2018-08-02 02:46:09+00:00,0.7906,0.318,0.682,0.0
416,Fox News,Madonna suggests Donald Trump motivated her move to Portugal https://t.co/JpGwqcPhPH,2018-08-02 02:47:00+00:00,0.4588,0.25,0.75,0.0
417,The New York Times,Prosecution cites lavish spending by Paul Manafort in his fraud trial https://t.co/AAt0HrXE9L,2018-08-02 02:47:01+00:00,-0.7906,0.0,0.588,0.412
418,The New York Times,"RT @maggieNYT: For roughly a week, Trump has raged about Cohen, Manafort, Mueller. And he is angry the SC probe, which Giuliani assured him…",2018-08-02 02:51:02+00:00,-0.5859,0.087,0.694,0.219
419,CNN,Chefs Guy Fieri and José Andrés are doing everything they can to help feed the evacuees and first responders to Cal… https://t.co/9E09tiBhog,2018-08-02 02:51:05+00:00,0.4019,0.114,0.886,0.0
420,CNN,RT @CuomoPrimeTime: Conservative commentator @CortesSteve calls President Trump's threat of a government shutdown over border wall funding…,2018-08-02 02:56:49+00:00,-0.5267,0.0,0.815,0.185
421,CNN,Their meningitis symptoms had an unusual cause: A rat lungworm infection from eating raw centipedes https://t.co/HGGPcs7eIk,2018-08-02 02:58:06+00:00,0.0,0.0,1.0,0.0
422,CNN,CBS staffers wonder about Jeff Fager's fate at '60 Minutes' following New Yorker expose https://t.co/A6wA3cMlzb https://t.co/CWMftXxufh,2018-08-02 03:01:07+00:00,-0.1531,0.0,0.904,0.096
423,The New York Times,"He helped build the careers of classical stars, including the violinist Joshua Bell and the pianist Evgeny Kissin,… https://t.co/V1bwGYTZXz",2018-08-02 03:02:07+00:00,0.0,0.0,1.0,0.0
424,Fox News,Homeless man starts McDonald's job with Florida officer's help https://t.co/FxaEwanUzb,2018-08-02 03:02:15+00:00,0.4019,0.231,0.769,0.0
425,CNN,A man cheated with someone else's wife and now it'll cost him $8.8 million https://t.co/S8t6sOR03c,2018-08-02 03:06:09+00:00,-0.5106,0.0,0.798,0.202
426,Fox News,Alaskan borough dusts off typewriters after ransomware attack https://t.co/D3rjQ0w4hD,2018-08-02 03:07:25+00:00,-0.4767,0.0,0.721,0.279
427,CNN,A white police officer in Michigan who says he was taunted by fellow officers when he told them that he was part bl… https://t.co/hPZEPoMqZQ,2018-08-02 03:13:07+00:00,0.0,0.0,1.0,0.0
428,Fox News,".@jasoninthehouse on Manafort's trial: ""From Men's Warehouse to somebody's closet, this has nothing to do with Russ… https://t.co/hL9lex8Xcj",2018-08-02 03:13:47+00:00,0.0,0.0,1.0,0.0
429,CNN,“We have got to call a spade a spade: This is a 25% sales tax on the US consumer.” Economist Paul Donovan says the… https://t.co/BCMdnjOl2z,2018-08-02 03:15:24+00:00,0.0,0.0,1.0,0.0
430,CNN,Donald Trump has no earthly clue about how real people buy groceries | By Jen Psaki via @CNNOpinion… https://t.co/T9K1hdkLCq,2018-08-02 03:16:06+00:00,-0.296,0.0,0.885,0.115
431,The New York Times,RT @RichSandomir: Fascinating story by @DavidWaldstein on newly-uncovered depositions related to Thurman Munson's fatal crash in 1979. Rive…,2018-08-02 03:17:03+00:00,-0.4019,0.142,0.607,0.251
432,CNN,President Donald Trump's remarks during a Florida rally have some people asking if he's ever gone grocery shopping.… https://t.co/5rtU0ScoJN,2018-08-02 03:17:27+00:00,0.0,0.0,1.0,0.0
433,CNN,"With $1,000 in cash and a handwritten apology, a former waitress is trying to make things right after stealing mone… https://t.co/oUk6mcW8Ib",2018-08-02 03:20:07+00:00,-0.5423,0.055,0.776,0.169
434,Fox News,Wife of Miranda Lambert's boyfriend hints he won't stop calling her https://t.co/1izQIX8im8,2018-08-02 03:23:41+00:00,0.2235,0.146,0.854,0.0
435,CNN,"He lost his home in the California wildfires. But in the ashes, there was a priceless family heirloom.… https://t.co/IVQV3faYyK",2018-08-02 03:27:02+00:00,-0.3182,0.0,0.881,0.119
436,Fox News,".@LarryOConnor on government shutdown threat: ""This president is trying to keep his promise and he can't get any co… https://t.co/3544opxNWh",2018-08-02 03:28:25+00:00,-0.2732,0.097,0.759,0.143
437,CNN,Donald Trump has no earthly clue about how real people buy groceries | By Jen Psaki via @CNNOpinion… https://t.co/5qmW27PdqG,2018-08-02 03:31:07+00:00,-0.296,0.0,0.885,0.115
438,The New York Times,Barack Obama just endorsed 81 Democrats running in the 2018 elections. Many were longtime Obama loyalists. Most of… https://t.co/2aufMj6lPR,2018-08-02 03:32:07+00:00,0.4767,0.194,0.806,0.0
439,CNN,Facebook and Instagram now reveal how much time you spend in each app https://t.co/NXH40OFHrq https://t.co/Y7YfPT49Sb,2018-08-02 03:34:05+00:00,0.0,0.0,1.0,0.0
440,Fox News,".@LarryOConnor: ""President Obama was the best thing that ever happened to the Republicans in the last eight years a… https://t.co/ijTU5Liltz",2018-08-02 03:35:02+00:00,0.6369,0.181,0.819,0.0
441,CNN,What Trump is doing to America is not normal | By Trump biographer Michael D'Antonio https://t.co/ovPqFN9neD https://t.co/QSgPmom5zf,2018-08-02 03:38:04+00:00,0.0,0.0,1.0,0.0
442,Fox News,Massive great white shark filmed just feet away from oblivious paddle boarder https://t.co/TaWPdJfmJb,2018-08-02 03:43:00+00:00,0.6249,0.255,0.745,0.0
443,CNN,"The Trump administration is making it easier to obtain coverage through short-term health insurance plans, which do… https://t.co/biciGZJP1Q",2018-08-02 03:43:09+00:00,0.4215,0.141,0.859,0.0
